"","timestamp","El.Espinal.Wind.Speed..80.m.","El.Espinal.Wind.Direction..80.m."
"535",2020-05-02 06:00:00,4.73506,188.74615
"536",2020-05-02 07:00:00,4.3498964,65.55604
"537",2020-05-02 08:00:00,1.4399999,270
"538",2020-05-02 09:00:00,5.4833565,246.8014
"539",2020-05-02 10:00:00,7.4128532,240.9454
"540",2020-05-02 11:00:00,7.7879906,236.30994
"541",2020-05-02 12:00:00,9.021574,241.38954
"542",2020-05-02 13:00:00,8.225035,246.8014
"543",2020-05-02 14:00:00,9.028754,246.50143
"544",2020-05-02 15:00:00,8.557102,247.75098
"545",2020-05-02 16:00:00,11.043261,250.9744
"546",2020-05-02 17:00:00,10.739833,256.42957
"547",2020-05-02 18:00:00,9.605998,257.00537
"548",2020-05-02 19:00:00,8.089993,249.14554
"549",2020-05-02 20:00:00,8.699793,245.55606
"550",2020-05-02 21:00:00,6.6087217,240.64226
"551",2020-05-02 22:00:00,4.39436,235.00798
"552",2020-05-02 23:00:00,2.4149535,206.56505
"553",2020-05-03 00:00:00,2.16,180
"554",2020-05-03 01:00:00,2.6208394,164.0546
"555",2020-05-03 02:00:00,3.671294,168.69006
"556",2020-05-03 03:00:00,4.6938252,175.60129
"557",2020-05-03 04:00:00,5.0528407,175.91438
"558",2020-05-03 05:00:00,4.6938252,175.60129
"559",2020-05-03 06:00:00,4.3349743,175.23636
"560",2020-05-03 07:00:00,3.671294,168.69006
"561",2020-05-03 08:00:00,3.319036,192.52881
"562",2020-05-03 09:00:00,5.0911684,225
"563",2020-05-03 10:00:00,6.12,241.92752
"564",2020-05-03 11:00:00,5.4833565,246.8014
"565",2020-05-03 12:00:00,5.154415,245.22485
"566",2020-05-03 13:00:00,2.4149535,243.43495
"567",2020-05-03 14:00:00,2.0991426,239.03624
"568",2020-05-03 15:00:00,1.08,270
"569",2020-05-03 16:00:00,2.52,270
"570",2020-05-03 17:00:00,2.968636,284.03625
"571",2020-05-03 18:00:00,4.379589,279.46234
"572",2020-05-03 19:00:00,4.452954,284.03625
"573",2020-05-03 20:00:00,5.2416787,285.9454
"574",2020-05-03 21:00:00,4.198285,300.96378
"575",2020-05-03 22:00:00,3.319036,310.60132
"576",2020-05-03 23:00:00,2.0991426,329.03625
"577",2020-05-05 00:00:00,6.87779,173.991
"578",2020-05-05 01:00:00,9.346143,164.35776
"579",2020-05-05 02:00:00,8.427383,160.01689
"580",2020-05-05 03:00:00,6.489992,160.55997
"581",2020-05-05 04:00:00,5.2416787,164.0546
"582",2020-05-05 05:00:00,4.0249224,169.69516
"583",2020-05-05 06:00:00,5.991594,122.73523
"584",2020-05-05 07:00:00,5.495161,121.6075
"585",2020-05-05 08:00:00,5.1919937,123.69006
"586",2020-05-05 09:00:00,4.6938252,184.39871
"587",2020-05-05 10:00:00,7.7879906,213.69006
"588",2020-05-05 11:00:00,9.449572,220.36453
"589",2020-05-05 12:00:00,11.525623,218.65982
"590",2020-05-05 13:00:00,11.4862,212.19574
"591",2020-05-05 14:00:00,12.24,208.0725
"592",2020-05-05 15:00:00,10.805998,209.98164
"593",2020-05-05 16:00:00,11.212135,227.60257
"594",2020-05-05 17:00:00,9.885262,236.88866
"595",2020-05-05 18:00:00,10.787993,244.29004
"596",2020-05-05 19:00:00,5.5887027,255.06857
"597",2020-05-05 20:00:00,6.1094027,225
"598",2020-05-05 21:00:00,5.495161,211.6075
"599",2020-05-05 22:00:00,4.0249224,206.56505
"600",2020-05-05 23:00:00,2.5959969,213.69006
"601",2020-05-06 00:00:00,1.609969,206.56505
"602",2020-05-06 01:00:00,0.8049845,206.56505
"603",2020-05-06 02:00:00,0.71999997,180
"604",2020-05-06 03:00:00,1.484318,165.96376
"605",2020-05-06 04:00:00,2.6208394,164.0546
"606",2020-05-06 05:00:00,3.8773184,158.1986
"607",2020-05-06 06:00:00,5.634891,153.43495
"608",2020-05-06 07:00:00,6.519877,96.34019
"609",2020-05-06 08:00:00,0.71999997,89.99999
"610",2020-05-06 09:00:00,4.0249224,243.43495
"611",2020-05-06 10:00:00,8.225035,246.8014
"612",2020-05-06 11:00:00,9.504273,245.37643
"613",2020-05-06 12:00:00,11.119281,240.9454
"614",2020-05-06 13:00:00,11.119281,240.9454
"615",2020-05-06 14:00:00,13.684735,243.43495
"616",2020-05-06 15:00:00,12.181625,251.0296
"617",2020-05-06 16:00:00,12.57426,246.37064
"618",2020-05-06 17:00:00,11.923557,241.11342
"619",2020-05-06 18:00:00,12.181624,235.8403
"620",2020-05-06 19:00:00,4.32,270
"621",2020-05-06 20:00:00,4.2136917,250.0169
"622",2020-05-06 21:00:00,3.8773184,248.1986
"623",2020-05-06 22:00:00,2.6208394,195.9454
"624",2020-05-06 23:00:00,4.1046314,164.74487
"625",2020-05-07 00:00:00,6.489992,160.55997
"626",2020-05-07 01:00:00,7.172949,162.47443
"627",2020-05-07 02:00:00,6.9899354,168.11134
"628",2020-05-07 03:00:00,6.725354,164.47589
"629",2020-05-07 04:00:00,5.4833565,156.8014
"630",2020-05-07 05:00:00,3.8939953,146.30994
"631",2020-05-07 06:00:00,3.096837,125.537674
"632",2020-05-07 07:00:00,7.289445,57.094757
"633",2020-05-07 08:00:00,2.16,360
"634",2020-05-07 09:00:00,3.0758414,290.55603
"635",2020-05-07 10:00:00,5.3999996,270
"636",2020-05-07 11:00:00,5.937272,255.96376
"637",2020-05-07 12:00:00,8.534353,242.35403
"638",2020-05-07 13:00:00,8.707237,240.25513
"639",2020-05-07 14:00:00,11.119281,240.9454
"640",2020-05-07 15:00:00,11.923557,241.11342
"641",2020-05-07 16:00:00,12.7279215,241.26021
"642",2020-05-07 17:00:00,9.504273,245.37643
"643",2020-05-07 18:00:00,9.339208,242.44719
"644",2020-05-07 19:00:00,6.489992,236.30994
"645",2020-05-07 20:00:00,8.089993,249.14554
"646",2020-05-07 21:00:00,6.151683,249.44395
"647",2020-05-07 22:00:00,4.8965297,216.02737
"648",2020-05-07 23:00:00,6.130579,176.63354
"649",2020-05-08 00:00:00,8.427383,160.01689
"650",2020-05-08 01:00:00,7.8954163,155.77225
"651",2020-05-08 02:00:00,7.754637,158.1986
"652",2020-05-08 03:00:00,6.6185193,157.61987
"653",2020-05-08 04:00:00,6.151683,159.44395
"654",2020-05-08 05:00:00,4.829907,153.43495
"655",2020-05-08 06:00:00,3.6,143.1301
"656",2020-05-08 07:00:00,5.506941,101.30993
"657",2020-05-08 08:00:00,1.08,89.99999
"658",2020-05-08 09:00:00,2.5959969,213.69006
"659",2020-05-08 10:00:00,6.3690495,227.29062
"660",2020-05-08 11:00:00,7.42159,230.90614
"661",2020-05-08 12:00:00,9.726664,231.009
"662",2020-05-08 13:00:00,10.086427,235.1755
"663",2020-05-08 14:00:00,12.287555,238.17256
"664",2020-05-08 15:00:00,11.681987,236.30994
"665",2020-05-08 16:00:00,11.753877,242.65013
"666",2020-05-08 17:00:00,8.225035,246.8014
"667",2020-05-08 18:00:00,9.449572,252.25534
"668",2020-05-08 19:00:00,6.6087217,240.64226
"669",2020-05-08 20:00:00,5.904439,232.43141
"670",2020-05-08 21:00:00,3.096837,215.53769
"671",2020-05-08 22:00:00,1.609969,153.43495
"672",2020-05-08 23:00:00,3.2399998,89.99999
"673",2020-05-09 00:00:00,3.9763298,84.805565
"674",2020-05-09 01:00:00,3.6179552,84.289406
"675",2020-05-09 02:00:00,3.6,89.99999
"676",2020-05-09 03:00:00,3.2599385,96.34019
"677",2020-05-09 04:00:00,3.671294,101.30993
"678",2020-05-09 05:00:00,3.671294,101.30993
"679",2020-05-09 06:00:00,4.0249224,100.30484
"680",2020-05-09 07:00:00,6.830519,71.56504
"681",2020-05-09 08:00:00,3.0758414,69.443954
"682",2020-05-09 09:00:00,1.609969,243.43495
"683",2020-05-09 10:00:00,5.904439,232.43141
"684",2020-05-09 11:00:00,8.4963045,233.61565
"685",2020-05-09 12:00:00,10.883676,235.7843
"686",2020-05-09 13:00:00,10.883676,235.7843
"687",2020-05-09 14:00:00,11.885453,234.86581
"688",2020-05-09 15:00:00,11.885453,234.86581
"689",2020-05-09 16:00:00,12.413477,240.46121
"690",2020-05-09 17:00:00,11.631956,248.1986
"691",2020-05-09 18:00:00,10.24578,251.56506
"692",2020-05-09 19:00:00,6.3690495,227.29062
"693",2020-05-09 20:00:00,4.3349743,228.36647
"694",2020-05-09 21:00:00,1.609969,206.56505
"695",2020-05-09 22:00:00,1.8,89.99999
"696",2020-05-09 23:00:00,4.73506,81.25384
"697",2020-05-10 00:00:00,5.506941,78.69006
"698",2020-05-10 01:00:00,5.1544156,77.905235
"699",2020-05-10 02:00:00,5.8048253,82.874985
"700",2020-05-10 03:00:00,5.7599998,89.99999
"701",2020-05-10 04:00:00,6.130579,93.366455
"702",2020-05-10 05:00:00,5.8603754,100.61965
"703",2020-05-10 06:00:00,6.2145634,100.00798
"704",2020-05-10 07:00:00,8.311245,72.34988
"705",2020-05-10 08:00:00,5.3517847,70.346176
"706",2020-05-10 09:00:00,1.08,180
"707",2020-05-10 10:00:00,5.1919937,213.69006
"708",2020-05-10 11:00:00,7.491114,215.21759
"709",2020-05-10 12:00:00,9.449572,220.36453
"710",2020-05-10 13:00:00,9.673221,225
"711",2020-05-10 14:00:00,12.313894,232.12502
"712",2020-05-10 15:00:00,11.983188,237.26477
"713",2020-05-10 16:00:00,13.0447235,242.02054
"714",2020-05-10 17:00:00,12.43434,247.89056
"715",2020-05-10 18:00:00,10.137692,253.49564
"716",2020-05-10 19:00:00,6.3690495,227.29062
"717",2020-05-10 20:00:00,4.8965297,233.97263
"718",2020-05-10 21:00:00,1.4399999,270
"719",2020-05-10 22:00:00,3.096837,35.53766
"720",2020-05-10 23:00:00,4.39436,55.007973
"721",2020-05-11 00:00:00,4.896529,72.89727
"722",2020-05-11 01:00:00,5.1544156,77.905235
"723",2020-05-11 02:00:00,5.4119864,86.18592
"724",2020-05-11 03:00:00,5.3999996,89.99999
"725",2020-05-11 04:00:00,5.771239,93.576324
"726",2020-05-11 05:00:00,5.8048253,97.125015
"727",2020-05-11 06:00:00,5.8603754,100.61965
"728",2020-05-11 07:00:00,8.669949,85.23635
"729",2020-05-11 08:00:00,4.3349743,85.23635
"730",2020-05-11 09:00:00,2.52,180
"731",2020-05-11 10:00:00,7.289444,200.22485
"732",2020-05-11 11:00:00,9.83268,203.7495
"733",2020-05-11 12:00:00,12.10157,210.37914
"734",2020-05-11 13:00:00,13.281023,212.82855
"735",2020-05-11 14:00:00,16.075521,214.04594
"736",2020-05-11 15:00:00,15.696165,216.60707
"737",2020-05-11 16:00:00,16.548256,224.11859
"738",2020-05-11 17:00:00,15.349684,230.7106
"739",2020-05-11 18:00:00,11.681987,236.30994
"740",2020-05-11 19:00:00,10.630672,241.69925
"741",2020-05-11 20:00:00,11.113451,245.09525
"742",2020-05-11 21:00:00,8.225035,246.8014
"743",2020-05-11 22:00:00,5.0911684,261.8699
"744",2020-05-11 23:00:00,2.3051248,308.65982
"745",2020-05-12 00:00:00,2.6208394,15.945404
"746",2020-05-12 01:00:00,3.096837,35.53766
"747",2020-05-12 02:00:00,3.8939953,33.690063
"748",2020-05-12 03:00:00,4.198285,30.963745
"749",2020-05-12 04:00:00,4.6938257,32.47119
"750",2020-05-12 05:00:00,4.8433046,41.987198
"751",2020-05-12 06:00:00,4.8965297,53.97262
"752",2020-05-12 07:00:00,4.829907,63.43495
"753",2020-05-12 08:00:00,4.896529,72.89727
"754",2020-05-12 09:00:00,1.484318,194.03624
"755",2020-05-12 10:00:00,5.8603754,227.48956
"756",2020-05-12 11:00:00,7.653705,228.81409
"757",2020-05-12 12:00:00,9.449572,229.63547
"758",2020-05-12 13:00:00,9.793059,233.97263
"759",2020-05-12 14:00:00,11.923557,241.11342
"760",2020-05-12 15:00:00,12.397806,244.17902
"761",2020-05-12 16:00:00,13.441071,249.62357
"762",2020-05-12 17:00:00,10.483357,254.0546
"763",2020-05-12 18:00:00,10.239453,259.87534
"764",2020-05-12 19:00:00,9.0645685,263.15723
"765",2020-05-12 20:00:00,8.4042845,260.1342
"766",2020-05-12 21:00:00,7.6367526,261.8699
"767",2020-05-12 22:00:00,5.771239,266.42368
"768",2020-05-12 23:00:00,3.2399998,270
